id,name,longName,displayName,displayCode,x,y,LaneType,LaneName,LaneShort
190,진위,진위역 1호선,진위역,P161,127.0623535,37.1097791,1,1호선,1호선
191,청량리,청량리역 경의중앙선,청량리역,K117,127.0481155,37.5803033,104,경의중앙선,경의중앙
192,왕십리,왕십리역 경의중앙선,왕십리역,K116,127.0385273,37.5615074,104,경의중앙선,경의중앙
193,응봉,응봉역 경의중앙선,응봉역,K115,127.034487,37.5499582,104,경의중앙선,경의중앙
195,옥수,옥수역 경의중앙선,옥수역,K114,127.0186724,37.5404742,104,경의중앙선,경의중앙
196,한남,한남역 경의중앙선,한남역,K113,127.0090019,37.5293678,104,경의중앙선,경의중앙
197,서빙고,서빙고역 경의중앙선,서빙고역,K112,126.9883749,37.5196188,104,경의중앙선,경의중앙
198,이촌,이촌역 경의중앙선,이촌역,K111,126.9736508,37.5223792,104,경의중앙선,경의중앙
199,동묘앞,동묘앞역 1호선,동묘앞역,127,127.0165891,37.5732462,1,1호선,1호선
201,시청,시청역 2호선,시청역,201,126.975278,37.5635402,2,2호선,2호선
202,을지로입구,을지로입구역 2호선,을지로입구역,202,126.9822413,37.5660349,2,2호선,2호선
203,을지로3가,을지로3가역 2호선,을지로3가역,203,126.9910513,37.566288,2,2호선,2호선
204,을지로4가,을지로4가역 2호선,을지로4가역,204,126.9977332,37.5666212,2,2호선,2호선
205,동대문역사문화공원,동대문역사문화공원역 2호선,동대문역사문화공원역,205,127.0089225,37.5656726,2,2호선,2호선
206,신당,신당역 2호선,신당역,206,127.0194523,37.5656686,2,2호선,2호선
207,상왕십리,상왕십리역 2호선,상왕십리역,207,127.0294629,37.5643212,2,2호선,2호선
208,왕십리,왕십리역 2호선,왕십리역,208,127.0372542,37.5612277,2,2호선,2호선
209,한양대,한양대역 2호선,한양대역,209,127.0436383,37.5556316,2,2호선,2호선
210,뚝섬,뚝섬역 2호선,뚝섬역,210,127.0474048,37.5472059,2,2호선,2호선
211,성수,성수역 2호선,성수역,211,127.0559819,37.5445688,2,2호선,2호선
212,건대입구,건대입구역 2호선,건대입구역,212,127.0692761,37.5403719,2,2호선,2호선
213,구의,구의역 2호선,구의역,213,127.0861583,37.5371437,2,2호선,2호선
214,강변,강변역 2호선,강변역,214,127.0946953,37.5350976,2,2호선,2호선
215,잠실나루,잠실나루역 2호선,잠실나루역,215,127.103811,37.5206599,2,2호선,2호선
216,잠실,잠실역 2호선,잠실역,216,127.1001714,37.5133497,2,2호선,2호선
217,잠실새내,잠실새내역 2호선,잠실새내역,217,127.0856011,37.5116235,2,2호선,2호선
218,종합운동장,종합운동장역 2호선,종합운동장역,218,127.0736743,37.5110373,2,2호선,2호선
219,삼성,삼성역 2호선,삼성역,219,127.0631862,37.5088721,2,2호선,2호선
220,선릉,선릉역 2호선,선릉역,220,127.0492806,37.504585,2,2호선,2호선
221,역삼,역삼역 2호선,역삼역,221,127.0363766,37.5006431,2,2호선,2호선
222,강남,강남역 2호선,강남역,222,127.027619,37.4979518,2,2호선,2호선
223,교대,교대역 2호선,교대역,223,127.0143955,37.4939022,2,2호선,2호선
224,서초,서초역 2호선,서초역,224,127.0077018,37.4918518,2,2호선,2호선
225,방배,방배역 2호선,방배역,225,126.997667,37.4814956,2,2호선,2호선
226,사당,사당역 2호선,사당역,226,126.9813633,37.4765746,2,2호선,2호선
227,낙성대,낙성대역 2호선,낙성대역,227,126.9634281,37.4771195,2,2호선,2호선
228,서울대입구,서울대입구역 2호선,서울대입구역,228,126.9527295,37.4812072,2,2호선,2호선
229,봉천,봉천역 2호선,봉천역,229,126.9415857,37.4824773,2,2호선,2호선
230,신림,신림역 2호선,신림역,230,126.9296992,37.4842313,2,2호선,2호선
231,신대방,신대방역 2호선,신대방역,231,126.9133458,37.4875627,2,2호선,2호선
232,구로디지털단지,구로디지털단지역 2호선,구로디지털단지역,232,126.9015943,37.4852148,2,2호선,2호선
233,대림,대림역 2호선,대림역,233,126.8948904,37.4933931,2,2호선,2호선
234,신도림,신도림역 2호선,신도림역,234,126.8911141,37.5086564,2,2호선,2호선
235,문래,문래역 2호선,문래역,235,126.8948029,37.5180068,2,2호선,2호선
236,영등포구청,영등포구청역 2호선,영등포구청역,236,126.8965645,37.525469,2,2호선,2호선
237,당산,당산역 2호선,당산역,237,126.9026823,37.5348752,2,2호선,2호선
238,합정,합정역 2호선,합정역,238,126.9145231,37.5499346,2,2호선,2호선
239,홍대입구,홍대입구역 2호선,홍대입구역,239,126.9240194,37.5570156,2,2호선,2호선
240,신촌,신촌역 2호선,신촌역,240,126.9368495,37.5551833,2,2호선,2호선
241,이대,이대역 2호선,이대역,241,126.9462596,37.5567836,2,2호선,2호선
242,아현,아현역 2호선,아현역,242,126.956132,37.5573879,2,2호선,2호선
243,충정로,충정로역 2호선,충정로역,243,126.9643319,37.5596923,2,2호선,2호선
251,용답,용답역 2호선,용답역,211-1,127.0508534,37.5621786,2,2호선,2호선
252,신답,신답역 2호선,신답역,211-2,127.0470955,37.5698004,2,2호선,2호선
253,신설동,신설동역 2호선,신설동역,211-4,127.0252716,37.5746144,2,2호선,2호선
254,용두,용두역 2호선,용두역,211-3,127.0385474,37.5739644,2,2호선,2호선
261,도림천,도림천역 2호선,도림천역,234-1,126.8826425,37.5144737,2,2호선,2호선
262,양천구청,양천구청역 2호선,양천구청역,234-2,126.8656677,37.5123852,2,2호선,2호선
263,신정네거리,신정네거리역 2호선,신정네거리역,234-3,126.852868,37.5202337,2,2호선,2호선
264,까치산,까치산역 2호선,까치산역,234-4,126.8469288,37.5314047,2,2호선,2호선
310,대화,대화역 3호선,대화역,309,126.7474418,37.6761523,3,3호선,3호선
311,주엽,주엽역 3호선,주엽역,310,126.7612443,37.6701481,3,3호선,3호선
312,정발산,정발산역 3호선,정발산역,311,126.7732713,37.6597196,3,3호선,3호선
313,마두,마두역 3호선,마두역,312,126.7776556,37.6521938,3,3호선,3호선
314,백석,백석역 3호선,백석역,313,126.788066,37.6430297,3,3호선,3호선
315,대곡,대곡역 3호선,대곡역,314,126.8110438,37.6316395,3,3호선,3호선
316,화정,화정역 3호선,화정역,315,126.8326335,37.6346429,3,3호선,3호선
317,원당,원당역 3호선,원당역,316,126.8429853,37.6532599,3,3호선,3호선
318,삼송,삼송역 3호선,삼송역,318,126.8955766,37.6531047,3,3호선,3호선
319,지축,지축역 3호선,지축역,319,126.9137646,37.6481232,3,3호선,3호선
320,구파발,구파발역 3호선,구파발역,320,126.9188488,37.6365904,3,3호선,3호선
321,연신내,연신내역 3호선,연신내역,321,126.9211924,37.619062,3,3호선,3호선
322,불광,불광역 3호선,불광역,322,126.9302369,37.6100758,3,3호선,3호선
323,녹번,녹번역 3호선,녹번역,323,126.9357799,37.6008786,3,3호선,3호선
324,홍제,홍제역 3호선,홍제역,324,126.9441135,37.5888028,3,3호선,3호선
325,무악재,무악재역 3호선,무악재역,325,126.9502664,37.5825064,3,3호선,3호선
326,독립문,독립문역 3호선,독립문역,326,126.9579154,37.5744571,3,3호선,3호선
327,경복궁,경복궁역 3호선,경복궁역,327,126.9735674,37.5758787,3,3호선,3호선
328,안국,안국역 3호선,안국역,328,126.9854905,37.5765649,3,3호선,3호선
329,종로3가,종로3가역 3호선,종로3가역,329,126.9918423,37.5716572,3,3호선,3호선
330,을지로3가,을지로3가역 3호선,을지로3가역,330,126.992629,37.5663875,3,3호선,3호선
331,충무로,충무로역 3호선,충무로역,331,126.9947283,37.5609968,3,3호선,3호선
332,동대입구,동대입구역 3호선,동대입구역,332,127.005635,37.559078,3,3호선,3호선
333,약수,약수역 3호선,약수역,333,127.0110008,37.5543465,3,3호선,3호선
334,금호,금호역 3호선,금호역,334,127.0158006,37.5482794,3,3호선,3호선
335,옥수,옥수역 3호선,옥수역,335,127.0173742,37.5416086,3,3호선,3호선
336,압구정,압구정역 3호선,압구정역,336,127.0285128,37.5263302,3,3호선,3호선
337,신사,신사역 3호선,신사역,337,127.0204019,37.5164842,3,3호선,3호선
338,잠원,잠원역 3호선,잠원역,338,127.0116295,37.512967,3,3호선,3호선
339,고속터미널,고속터미널역 3호선,고속터미널역,339,127.0049754,37.5049056,3,3호선,3호선
340,교대,교대역 3호선,교대역,340,127.0138201,37.4930313,3,3호선,3호선
341,남부터미널,남부터미널역 3호선,남부터미널역,341,127.0162878,37.4849169,3,3호선,3호선
342,양재,양재역 3호선,양재역,342,127.034022,37.4845573,3,3호선,3호선
343,매봉,매봉역 3호선,매봉역,343,127.0469211,37.4870378,3,3호선,3호선
344,도곡,도곡역 3호선,도곡역,344,127.0553491,37.4908923,3,3호선,3호선
345,대치,대치역 3호선,대치역,345,127.0634417,37.4945866,3,3호선,3호선
346,학여울,학여울역 3호선,학여울역,346,127.0705794,37.4966981,3,3호선,3호선
347,대청,대청역 3호선,대청역,347,127.0795408,37.493608,3,3호선,3호선
348,일원,일원역 3호선,일원역,348,127.0840634,37.4838708,3,3호선,3호선
349,수서,수서역 3호선,수서역,349,127.102153,37.487477,3,3호선,3호선
350,가락시장,가락시장역 3호선,가락시장역,350,127.1176925,37.4922197,3,3호선,3호선
351,경찰병원,경찰병원역 3호선,경찰병원역,351,127.1242116,37.495702,3,3호선,3호선
352,오금,오금역 3호선,오금역,352,127.1288285,37.5026892,3,3호선,3호선
370,원흥,원흥역 3호선,원흥역,317,126.8731879,37.6507346,3,3호선,3호선
409,당고개,당고개역 4호선,당고개역,409,127.0791285,37.6703413,4,4호선,4호선
410,상계,상계역 4호선,상계역,410,127.0733408,37.6607073,4,4호선,4호선
411,노원,노원역 4호선,노원역,411,127.0634132,37.6563653,4,4호선,4호선
412,창동,창동역 4호선,창동역,412,127.0479675,37.6532513,4,4호선,4호선
413,쌍문,쌍문역 4호선,쌍문역,413,127.0347017,37.6485878,4,4호선,4호선
414,수유(강북구청),수유(강북구청)역 4호선,수유(강북구청)역,414,127.0254732,37.637828,4,4호선,4호선
415,미아,미아역 4호선,미아역,415,127.0261186,37.6264529,4,4호선,4호선
416,미아사거리,미아사거리역 4호선,미아사거리역,416,127.030097,37.6132608,4,4호선,4호선
417,길음,길음역 4호선,길음역,417,127.0249589,37.6032454,4,4호선,4호선
418,성신여대입구,성신여대입구역 4호선,성신여대입구역,418,127.0165388,37.592709,4,4호선,4호선
419,한성대입구,한성대입구역 4호선,한성대입구역,419,127.0062053,37.5884819,4,4호선,4호선
420,혜화,혜화역 4호선,혜화역,420,127.0018932,37.58217,4,4호선,4호선
421,동대문,동대문역 4호선,동대문역,421,127.0091161,37.5711345,4,4호선,4호선
422,동대문역사문화공원,동대문역사문화공원역 4호선,동대문역사문화공원역,422,127.0078233,37.5651518,4,4호선,4호선
423,충무로,충무로역 4호선,충무로역,423,126.994207,37.5612691,4,4호선,4호선
424,명동,명동역 4호선,명동역,424,126.9864651,37.5609721,4,4호선,4호선
425,회현,회현역 4호선,회현역,425,126.9785585,37.5587761,4,4호선,4호선
426,서울역,서울역 4호선,서울역,426,126.9727132,37.5535145,4,4호선,4호선
427,숙대입구,숙대입구역 4호선,숙대입구역,427,126.9721144,37.5445916,4,4호선,4호선
428,삼각지,삼각지역 4호선,삼각지역,428,126.9729869,37.5345468,4,4호선,4호선
429,신용산,신용산역 4호선,신용산역,429,126.9679481,37.529241,4,4호선,4호선
430,이촌,이촌역 4호선,이촌역,430,126.974396,37.5224265,4,4호선,4호선
431,동작,동작역 4호선,동작역,431,126.980341,37.5029147,4,4호선,4호선
432,총신대입구(이수),총신대입구(이수)역 4호선,총신대입구(이수)역,432,126.982193,37.4868026,4,4호선,4호선
433,사당,사당역 4호선,사당역,433,126.9816679,37.4767975,4,4호선,4호선
434,남태령,남태령역 4호선,남태령역,434,126.9891138,37.4642465,4,4호선,4호선
435,선바위,선바위역 4호선,선바위역,435,127.002176,37.4518608,4,4호선,4호선
436,경마공원,경마공원역 4호선,경마공원역,436,127.0078924,37.4439936,4,4호선,4호선
437,대공원,대공원역 4호선,대공원역,437,127.0064814,37.435757,4,4호선,4호선
438,과천,과천역 4호선,과천역,438,126.9963878,37.433172,4,4호선,4호선
439,정부과천청사,정부과천청사역 4호선,정부과천청사역,439,126.9897304,37.4265319,4,4호선,4호선
440,인덕원,인덕원역 4호선,인덕원역,440,126.9768202,37.4015892,4,4호선,4호선
441,평촌,평촌역 4호선,평촌역,441,126.9638983,37.3943456,4,4호선,4호선
442,범계,범계역 4호선,범계역,442,126.9507657,37.3897935,4,4호선,4호선
443,금정,금정역 4호선,금정역,443,126.9435118,37.3723505,4,4호선,4호선
444,산본,산본역 4호선,산본역,444,126.9329866,37.3580316,4,4호선,4호선
445,수리산,수리산역 4호선,수리산역,445,126.9256222,37.3506088,4,4호선,4호선
446,대야미,대야미역 4호선,대야미역,446,126.9169139,37.3280071,4,4호선,4호선
447,반월,반월역 4호선,반월역,447,126.9037869,37.3123686,4,4호선,4호선
448,상록수,상록수역 4호선,상록수역,448,126.8666096,37.3028535,4,4호선,4호선
449,한대앞,한대앞역 4호선,한대앞역,449,126.8538834,37.3094844,4,4호선,4호선
450,중앙,중앙역 4호선,중앙역,450,126.8389741,37.3160361,4,4호선,4호선
451,고잔,고잔역 4호선,고잔역,451,126.8234085,37.3168245,4,4호선,4호선
452,초지,초지역 4호선,초지역,452,126.8062464,37.3205511,4,4호선,4호선
453,안산,안산역 4호선,안산역,453,126.7892386,37.326801,4,4호선,4호선
454,신길온천,신길온천역 4호선,신길온천역,454,126.767341,37.3374763,4,4호선,4호선
455,정왕,정왕역 4호선,정왕역,455,126.7433066,37.3516989,4,4호선,4호선
456,오이도,오이도역 4호선,오이도역,456,126.7384503,37.3617848,4,4호선,4호선
510,방화,방화역 5호선,방화역,510,126.812818,37.5776046,5,5호선,5호선
511,개화산,개화산역 5호선,개화산역,511,126.8068268,37.5724541,5,5호선,5호선
512,김포공항,김포공항역 5호선,김포공항역,512,126.8012887,37.5624022,5,5호선,5호선
513,송정,송정역 5호선,송정역,513,126.8121294,37.5612014,5,5호선,5호선
514,마곡,마곡역 5호선,마곡역,514,126.8249983,37.5602082,5,5호선,5호선
515,발산,발산역 5호선,발산역,515,126.8377932,37.5585413,5,5호선,5호선
516,우장산,우장산역 5호선,우장산역,516,126.8363417,37.5487936,5,5호선,5호선
517,화곡,화곡역 5호선,화곡역,517,126.8406735,37.5413356,5,5호선,5호선
518,까치산,까치산역 5호선,까치산역,518,126.8465326,37.5321009,5,5호선,5호선
519,신정,신정역 5호선,신정역,519,126.8561801,37.5249898,5,5호선,5호선
520,목동,목동역 5호선,목동역,520,126.864538,37.5260971,5,5호선,5호선
521,오목교,오목교역 5호선,오목교역,521,126.8751283,37.524547,5,5호선,5호선
522,양평,양평역 5호선,양평역,522,126.8862052,37.5256195,5,5호선,5호선
523,영등포구청,영등포구청역 5호선,영등포구청역,523,126.8953425,37.5242179,5,5호선,5호선
524,영등포시장,영등포시장역 5호선,영등포시장역,524,126.9050557,37.5227351,5,5호선,5호선
525,신길,신길역 5호선,신길역,525,126.9152253,37.5175662,5,5호선,5호선
526,여의도,여의도역 5호선,여의도역,526,126.9240786,37.5216246,5,5호선,5호선
527,여의나루,여의나루역 5호선,여의나루역,527,126.9328265,37.5271504,5,5호선,5호선
528,마포,마포역 5호선,마포역,528,126.9457992,37.539488,5,5호선,5호선
529,공덕,공덕역 5호선,공덕역,529,126.9514586,37.5445593,5,5호선,5호선
530,애오개,애오개역 5호선,애오개역,530,126.9567586,37.5535995,5,5호선,5호선
531,충정로,충정로역 5호선,충정로역,531,126.9630028,37.5603459,5,5호선,5호선
532,서대문,서대문역 5호선,서대문역,532,126.9666425,37.5658632,5,5호선,5호선
533,광화문,광화문역 5호선,광화문역,533,126.9765025,37.5716645,5,5호선,5호선
534,종로3가,종로3가역 5호선,종로3가역,534,126.9903148,37.5725812,5,5호선,5호선
535,을지로4가,을지로4가역 5호선,을지로4가역,535,126.9980778,37.5673828,5,5호선,5호선
536,동대문역사문화공원,동대문역사문화공원역 5호선,동대문역사문화공원역,536,127.0056646,37.5646544,5,5호선,5호선
537,청구,청구역 5호선,청구역,537,127.0138936,37.5602139,5,5호선,5호선
538,신금호,신금호역 5호선,신금호역,538,127.0208979,37.5544061,5,5호선,5호선
539,행당,행당역 5호선,행당역,539,127.0296504,37.557412,5,5호선,5호선
540,왕십리,왕십리역 5호선,왕십리역,540,127.0372342,37.5618447,5,5호선,5호선
541,마장,마장역 5호선,마장역,541,127.0429834,37.5661451,5,5호선,5호선
542,답십리,답십리역 5호선,답십리역,542,127.0523621,37.5670913,5,5호선,5호선
543,장한평,장한평역 5호선,장한평역,543,127.0647056,37.5614737,5,5호선,5호선
544,군자,군자역 5호선,군자역,544,127.0794155,37.5571934,5,5호선,5호선
545,아차산,아차산역 5호선,아차산역,545,127.0896093,37.5520309,5,5호선,5호선
546,광나루,광나루역 5호선,광나루역,546,127.1036243,37.5453403,5,5호선,5호선
547,천호,천호역 5호선,천호역,547,127.1239046,37.5384863,5,5호선,5호선
548,강동,강동역 5호선,강동역,548,127.1323069,37.5359106,5,5호선,5호선
549,길동,길동역 5호선,길동역,549,127.1399996,37.5377779,5,5호선,5호선
550,굽은다리,굽은다리역 5호선,굽은다리역,550,127.1429227,37.5455466,5,5호선,5호선
551,명일,명일역 5호선,명일역,551,127.1440282,37.5513453,5,5호선,5호선
552,고덕,고덕역 5호선,고덕역,552,127.1541262,37.5550561,5,5호선,5호선
553,상일동,상일동역 5호선,상일동역,553,127.1659375,37.5566629,5,5호선,5호선
555,미사,미사역 5호선,미사역,555,127.1929324,37.5631179,5,5호선,5호선
556,하남풍산,하남풍산역 5호선,하남풍산역,556,127.2038908,37.5520573,5,5호선,5호선
569,둔촌동,둔촌동역 5호선,둔촌동역,P549,127.1362473,37.5276917,5,5호선,5호선
570,올림픽공원,올림픽공원역 5호선,올림픽공원역,P550,127.1308466,37.5158827,5,5호선,5호선
571,방이,방이역 5호선,방이역,P551,127.1260023,37.5086169,5,5호선,5호선
572,오금,오금역 5호선,오금역,P552,127.1276118,37.5023346,5,5호선,5호선
573,개롱,개롱역 5호선,개롱역,P553,127.1350846,37.4979695,5,5호선,5호선
574,거여,거여역 5호선,거여역,P554,127.1437699,37.4933424,5,5호선,5호선
575,마천,마천역 5호선,마천역,P555,127.1528062,37.4950271,5,5호선,5호선
610,응암,응암역 6호선,응암역,610,126.9156008,37.5984852,6,6호선,6호선
611,역촌,역촌역 6호선,역촌역,611,126.9227908,37.6061227,6,6호선,6호선
612,불광,불광역 6호선,불광역,612,126.9296543,37.6110424,6,6호선,6호선
613,독바위,독바위역 6호선,독바위역,613,126.9330601,37.6183908,6,6호선,6호선
614,연신내,연신내역 6호선,연신내역,614,126.9204314,37.6185586,6,6호선,6호선
615,구산,구산역 6호선,구산역,615,126.9173219,37.6113864,6,6호선,6호선
616,새절,새절역 6호선,새절역,616,126.9136065,37.5910546,6,6호선,6호선
617,증산,증산역 6호선,증산역,617,126.9096966,37.5839486,6,6호선,6호선
618,디지털미디어시티,디지털미디어시티역 6호선,디지털미디어시티역,618,126.9012173,37.5764222,6,6호선,6호선
619,월드컵경기장,월드컵경기장역 6호선,월드컵경기장역,619,126.899273,37.569657,6,6호선,6호선
620,마포구청,마포구청역 6호선,마포구청역,620,126.903444,37.5634062,6,6호선,6호선
621,망원,망원역 6호선,망원역,621,126.9101054,37.5560681,6,6호선,6호선
622,합정,합정역 6호선,합정역,622,126.9135421,37.5492319,6,6호선,6호선
623,상수,상수역 6호선,상수역,623,126.9223054,37.5477659,6,6호선,6호선
624,광흥창,광흥창역 6호선,광흥창역,624,126.9319509,37.5474807,6,6호선,6호선
625,대흥,대흥역 6호선,대흥역,625,126.9424666,37.5476314,6,6호선,6호선
626,공덕,공덕역 6호선,공덕역,626,126.9519689,37.5435148,6,6호선,6호선
627,효창공원앞,효창공원앞역 6호선,효창공원앞역,627,126.9614375,37.5392738,6,6호선,6호선
628,삼각지,삼각지역 6호선,삼각지역,628,126.9740193,37.5355916,6,6호선,6호선
629,녹사평(용산구청),녹사평(용산구청)역 6호선,녹사평(용산구청)역,629,126.9868953,37.5345855,6,6호선,6호선
630,이태원,이태원역 6호선,이태원역,630,126.9945905,37.5345416,6,6호선,6호선
631,한강진,한강진역 6호선,한강진역,631,127.0018016,37.5398285,6,6호선,6호선
632,버티고개,버티고개역 6호선,버티고개역,632,127.0071404,37.5481113,6,6호선,6호선
633,약수,약수역 6호선,약수역,633,127.010306,37.554173,6,6호선,6호선
634,청구,청구역 6호선,청구역,634,127.0137374,37.5601733,6,6호선,6호선
635,신당,신당역 6호선,신당역,635,127.0161834,37.5660717,6,6호선,6호선
636,동묘앞,동묘앞역 6호선,동묘앞역,636,127.0156713,37.5726026,6,6호선,6호선
637,창신,창신역 6호선,창신역,637,127.0153112,37.5793699,6,6호선,6호선
638,보문,보문역 6호선,보문역,638,127.0199429,37.5855334,6,6호선,6호선
639,안암,안암역 6호선,안암역,639,127.0291549,37.5863023,6,6호선,6호선
640,고려대,고려대역 6호선,고려대역,640,127.0359257,37.5904028,6,6호선,6호선
641,월곡,월곡역 6호선,월곡역,641,127.0415747,37.6019902,6,6호선,6호선
642,상월곡,상월곡역 6호선,상월곡역,642,127.0488824,37.6066054,6,6호선,6호선
643,돌곶이,돌곶이역 6호선,돌곶이역,643,127.056439,37.6105236,6,6호선,6호선
644,석계,석계역 6호선,석계역,644,127.0662704,37.6148423,6,6호선,6호선
645,태릉입구,태릉입구역 6호선,태릉입구역,645,127.0748596,37.6173652,6,6호선,6호선
646,화랑대,화랑대역 6호선,화랑대역,646,127.083978,37.619882,6,6호선,6호선
647,봉화산(서울의료원),봉화산(서울의료원)역 6호선,봉화산(서울의료원)역,647,127.0913317,37.6173718,6,6호선,6호선
648,신내,신내역 6호선,신내역,648,127.1045033,37.6123717,6,6호선,6호선
709,장암,장암역 7호선,장암역,709,127.0531004,37.7002605,7,7호선,7호선
710,도봉산,도봉산역 7호선,도봉산역,710,127.0464866,37.6895103,7,7호선,7호선
711,수락산,수락산역 7호선,수락산역,711,127.055316,37.6778581,7,7호선,7호선
712,마들,마들역 7호선,마들역,712,127.0576351,37.6653828,7,7호선,7호선
713,노원,노원역 7호선,노원역,713,127.0605231,37.6546928,7,7호선,7호선
714,중계,중계역 7호선,중계역,714,127.0641099,37.645112,7,7호선,7호선
715,하계,하계역 7호선,하계역,715,127.0679542,37.6365682,7,7호선,7호선
716,공릉,공릉역 7호선,공릉역,716,127.0729311,37.625768,7,7호선,7호선
717,태릉입구,태릉입구역 7호선,태릉입구역,717,127.075356,37.6184825,7,7호선,7호선
718,먹골,먹골역 7호선,먹골역,718,127.0777293,37.6107885,7,7호선,7호선
719,중화,중화역 7호선,중화역,719,127.0793076,37.6025816,7,7호선,7호선
720,상봉,상봉역 7호선,상봉역,720,127.0856711,37.5959203,7,7호선,7호선
721,면목,면목역 7호선,면목역,721,127.0875071,37.5887804,7,7호선,7호선
722,사가정,사가정역 7호선,사가정역,722,127.0885223,37.5809731,7,7호선,7호선
723,용마산,용마산역 7호선,용마산역,723,127.0868462,37.573796,7,7호선,7호선
724,중곡,중곡역 7호선,중곡역,724,127.0840955,37.5655455,7,7호선,7호선
725,군자,군자역 7호선,군자역,725,127.0795404,37.5572264,7,7호선,7호선
726,어린이대공원,어린이대공원역 7호선,어린이대공원역,726,127.074609,37.5479134,7,7호선,7호선
727,건대입구,건대입구역 7호선,건대입구역,727,127.0710966,37.5408717,7,7호선,7호선
728,뚝섬유원지,뚝섬유원지역 7호선,뚝섬유원지역,728,127.0667058,37.531551,7,7호선,7호선
729,청담,청담역 7호선,청담역,729,127.053925,37.5194891,7,7호선,7호선
730,강남구청,강남구청역 7호선,강남구청역,730,127.0412886,37.5171878,7,7호선,7호선
731,학동,학동역 7호선,학동역,731,127.0316189,37.5142512,7,7호선,7호선
732,논현,논현역 7호선,논현역,732,127.0213562,37.5111354,7,7호선,7호선
733,반포,반포역 7호선,반포역,733,127.0117412,37.5082214,7,7호선,7호선
734,고속터미널,고속터미널역 7호선,고속터미널역,734,127.0045239,37.5034708,7,7호선,7호선
735,내방,내방역 7호선,내방역,735,126.9935034,37.4876246,7,7호선,7호선
736,이수,이수역 7호선,이수역,736,126.9820675,37.4853856,7,7호선,7호선
737,남성,남성역 7호선,남성역,737,126.9710516,37.4847491,7,7호선,7호선
738,숭실대입구,숭실대입구역 7호선,숭실대입구역,738,126.9539906,37.4958606,7,7호선,7호선
739,상도,상도역 7호선,상도역,739,126.9482164,37.5025521,7,7호선,7호선
740,장승배기,장승배기역 7호선,장승배기역,740,126.9389885,37.5048284,7,7호선,7호선
741,신대방삼거리,신대방삼거리역 7호선,신대방삼거리역,741,126.9281967,37.4997369,7,7호선,7호선
742,보라매,보라매역 7호선,보라매역,742,126.9199165,37.4999564,7,7호선,7호선
743,신풍,신풍역 7호선,신풍역,743,126.9096316,37.5001373,7,7호선,7호선
744,대림,대림역 7호선,대림역,744,126.8967199,37.4928412,7,7호선,7호선
745,남구로,남구로역 7호선,남구로역,745,126.8872865,37.4861038,7,7호선,7호선
746,가산디지털단지,가산디지털단지역 7호선,가산디지털단지역,746,126.8826081,37.4803789,7,7호선,7호선
747,철산,철산역 7호선,철산역,747,126.8682488,37.4761873,7,7호선,7호선
748,광명사거리,광명사거리역 7호선,광명사거리역,748,126.854892,37.4792859,7,7호선,7호선
749,천왕,천왕역 7호선,천왕역,749,126.8387255,37.4867556,7,7호선,7호선
750,온수,온수역 7호선,온수역,750,126.8234649,37.4920594,7,7호선,7호선
751,까치울,까치울역 7호선,까치울역,751,126.8109685,37.5062533,7,7호선,7호선
752,부천종합운동장,부천종합운동장역 7호선,부천종합운동장역,752,126.7975156,37.5054585,7,7호선,7호선
753,춘의,춘의역 7호선,춘의역,753,126.7870747,37.503734,7,7호선,7호선
754,신중동,신중동역 7호선,신중동역,754,126.7759766,37.5030635,7,7호선,7호선
755,부천시청,부천시청역 7호선,부천시청역,755,126.7636191,37.5046828,7,7호선,7호선
756,상동,상동역 7호선,상동역,756,126.7531611,37.5058045,7,7호선,7호선
757,삼산체육관,삼산체육관역 7호선,삼산체육관역,757,126.7420134,37.5064955,7,7호선,7호선
758,굴포천,굴포천역 7호선,굴포천역,758,126.7313494,37.5070215,7,7호선,7호선
759,부평구청,부평구청역 7호선,부평구청역,759,126.7212457,37.5074557,7,7호선,7호선
810,암사,암사역 8호선,암사역,810,127.127537,37.5501577,8,8호선,8호선
811,천호,천호역 8호선,천호역,811,127.123252,37.5380164,8,8호선,8호선
812,강동구청,강동구청역 8호선,강동구청역,812,127.1205474,37.5305204,8,8호선,8호선
813,몽촌토성,몽촌토성역 8호선,몽촌토성역,813,127.1127749,37.5176625,8,8호선,8호선
814,잠실,잠실역 8호선,잠실역,814,127.1046659,37.5147742,8,8호선,8호선
815,석촌,석촌역 8호선,석촌역,815,127.1066681,37.5057994,8,8호선,8호선
816,송파,송파역 8호선,송파역,816,127.1122763,37.4996787,8,8호선,8호선
817,가락시장,가락시장역 8호선,가락시장역,817,127.1183096,37.4929616,8,8호선,8호선
818,문정,문정역 8호선,문정역,818,127.122474,37.4859725,8,8호선,8호선
819,장지,장지역 8호선,장지역,819,127.1261965,37.4786789,8,8호선,8호선
820,복정,복정역 8호선,복정역,820,127.1267775,37.4712088,8,8호선,8호선
821,산성,산성역 8호선,산성역,821,127.1501097,37.4566304,8,8호선,8호선
822,남한산성입구,남한산성입구역 8호선,남한산성입구역,822,127.1598367,37.4515477,8,8호선,8호선
823,단대오거리,단대오거리역 8호선,단대오거리역,823,127.156872,37.445188,8,8호선,8호선
824,신흥,신흥역 8호선,신흥역,824,127.1475088,37.4409557,8,8호선,8호선
825,수진,수진역 8호선,수진역,825,127.1403863,37.4372518,8,8호선,8호선
